,tract,year,rec,med,dispensary_status,match_id
535,8005007702,2021,0.0,0.0,0.0,233.0
536,8005080100,2014,0.0,0.0,0.0,257.0
537,8005080100,2015,12.0,0.0,0.0,257.0
538,8005080100,2016,24.0,0.0,0.0,257.0
539,8005080100,2017,36.0,0.0,0.0,257.0
540,8005080100,2018,48.0,0.0,0.0,257.0
541,8005080100,2019,60.0,0.0,0.0,257.0
542,8005080100,2020,72.0,0.0,0.0,257.0
543,8005080100,2021,83.0,0.0,0.0,257.0
544,8005081002,2014,0.0,0.0,0.0,177.0
545,8005081002,2015,12.0,0.0,0.0,177.0
546,8005081002,2016,24.0,0.0,0.0,177.0
547,8005081002,2017,36.0,0.0,0.0,177.0
548,8005081002,2018,40.0,0.0,0.0,177.0
549,8005081002,2019,47.0,0.0,0.0,177.0
550,8005081002,2020,59.0,0.0,0.0,177.0
551,8005081002,2021,68.0,0.0,0.0,177.0
552,8005081102,2014,0.0,0.0,0.0,220.0
553,8005081102,2015,0.0,0.0,0.0,220.0
554,8005081102,2016,0.0,0.0,0.0,220.0
555,8005081102,2017,0.0,0.0,0.0,220.0
556,8005081102,2018,0.0,0.0,0.0,220.0
557,8005081102,2019,0.0,0.0,0.0,220.0
558,8005081102,2020,0.0,0.0,0.0,220.0
559,8005081102,2021,0.0,0.0,0.0,220.0
560,8005081600,2014,0.0,0.0,0.0,166.0
561,8005081600,2015,0.0,0.0,0.0,166.0
562,8005081600,2016,0.0,0.0,0.0,166.0
563,8005081600,2017,0.0,0.0,0.0,166.0
564,8005081600,2018,0.0,0.0,0.0,166.0
565,8005081600,2019,0.0,0.0,0.0,166.0
566,8005081600,2020,0.0,0.0,0.0,166.0
567,8005081600,2021,0.0,0.0,0.0,166.0
568,8005081600,2014,0.0,0.0,0.0,182.0
569,8005081600,2015,0.0,0.0,0.0,182.0
570,8005081600,2016,0.0,0.0,0.0,182.0
571,8005081600,2017,0.0,0.0,0.0,182.0
572,8005081600,2018,0.0,0.0,0.0,182.0
573,8005081600,2019,0.0,0.0,0.0,182.0
574,8005081600,2020,0.0,0.0,0.0,182.0
575,8005081600,2021,0.0,0.0,0.0,182.0
576,8005081600,2014,0.0,0.0,0.0,207.0
577,8005081600,2015,0.0,0.0,0.0,207.0
578,8005081600,2016,0.0,0.0,0.0,207.0
579,8005081600,2017,0.0,0.0,0.0,207.0
580,8005081600,2018,0.0,0.0,0.0,207.0
581,8005081600,2019,0.0,0.0,0.0,207.0
582,8005081600,2020,0.0,0.0,0.0,207.0
583,8005081600,2021,0.0,0.0,0.0,207.0
584,8005082000,2014,0.0,0.0,0.0,179.0
585,8005082000,2015,0.0,0.0,0.0,179.0
586,8005082000,2016,0.0,0.0,0.0,179.0
587,8005082000,2017,0.0,0.0,0.0,179.0
588,8005082000,2018,0.0,0.0,0.0,179.0
589,8005082000,2019,0.0,0.0,0.0,179.0
590,8005082000,2020,0.0,0.0,0.0,179.0
591,8005082000,2021,0.0,0.0,0.0,179.0
592,8005082100,2014,0.0,0.0,0.0,273.0
593,8005082100,2015,0.0,0.0,0.0,273.0
594,8005082100,2016,0.0,0.0,0.0,273.0
595,8005082100,2017,0.0,0.0,0.0,273.0
596,8005082100,2018,0.0,0.0,0.0,273.0
597,8005082100,2019,0.0,0.0,0.0,273.0
598,8005082100,2020,0.0,0.0,0.0,273.0
599,8005082100,2021,0.0,0.0,0.0,273.0
600,8005084100,2014,0.0,0.0,0.0,137.0
601,8005084100,2015,0.0,0.0,0.0,137.0
602,8005084100,2016,0.0,0.0,0.0,137.0
603,8005084100,2017,0.0,0.0,0.0,137.0
604,8005084100,2018,0.0,0.0,0.0,137.0
605,8005084100,2019,0.0,0.0,0.0,137.0
606,8005084100,2020,0.0,0.0,0.0,137.0
607,8005084100,2021,0.0,0.0,0.0,137.0
608,8005084500,2014,0.0,0.0,0.0,112.0
609,8005084500,2015,0.0,0.0,0.0,112.0
610,8005084500,2016,0.0,0.0,0.0,112.0
611,8005084500,2017,0.0,0.0,0.0,112.0
612,8005084500,2018,0.0,0.0,0.0,112.0
613,8005084500,2019,0.0,0.0,0.0,112.0
614,8005084500,2020,0.0,0.0,0.0,112.0
615,8005084500,2021,0.0,0.0,0.0,112.0
616,8005084800,2014,0.0,0.0,0.0,360.0
617,8005084800,2015,0.0,0.0,0.0,360.0
618,8005084800,2016,0.0,0.0,0.0,360.0
619,8005084800,2017,0.0,0.0,0.0,360.0
620,8005084800,2018,0.0,0.0,0.0,360.0
621,8005084800,2019,0.0,0.0,0.0,360.0
622,8005084800,2020,0.0,0.0,0.0,360.0
623,8005084800,2021,0.0,0.0,0.0,360.0
624,8005085100,2014,0.0,0.0,0.0,2.0
625,8005085100,2015,0.0,0.0,0.0,2.0
626,8005085100,2016,0.0,0.0,0.0,2.0
627,8005085100,2017,0.0,0.0,0.0,2.0
628,8005085100,2018,0.0,0.0,0.0,2.0
629,8005085100,2019,0.0,0.0,0.0,2.0
630,8005085100,2020,0.0,0.0,0.0,2.0
631,8005085100,2021,0.0,0.0,0.0,2.0
632,8005085700,2014,0.0,0.0,0.0,130.0
633,8005085700,2015,0.0,0.0,0.0,130.0
634,8005085700,2016,0.0,0.0,0.0,130.0
635,8005085700,2017,0.0,0.0,0.0,130.0
636,8005085700,2018,0.0,0.0,0.0,130.0
637,8005085700,2019,0.0,0.0,0.0,130.0
638,8005085700,2020,0.0,0.0,0.0,130.0
639,8005085700,2021,0.0,0.0,0.0,130.0
640,8005085900,2014,0.0,0.0,0.0,240.0
641,8005085900,2015,0.0,0.0,0.0,240.0
642,8005085900,2016,0.0,0.0,0.0,240.0
643,8005085900,2017,3.0,0.0,0.0,240.0
644,8005085900,2018,15.0,0.0,0.0,240.0
645,8005085900,2019,27.0,0.0,0.0,240.0
646,8005085900,2020,39.0,0.0,0.0,240.0
647,8005085900,2021,50.0,0.0,0.0,240.0
648,8005086002,2014,0.0,0.0,0.0,102.0
649,8005086002,2015,0.0,0.0,0.0,102.0
650,8005086002,2016,0.0,0.0,0.0,102.0
651,8005086002,2017,0.0,0.0,0.0,102.0
652,8005086002,2018,0.0,0.0,0.0,102.0
653,8005086002,2019,0.0,0.0,0.0,102.0
654,8005086002,2020,0.0,0.0,0.0,102.0
655,8005086002,2021,0.0,0.0,0.0,102.0
656,8005086400,2014,0.0,0.0,0.0,345.0
657,8005086400,2015,0.0,0.0,0.0,345.0
658,8005086400,2016,0.0,0.0,0.0,345.0
659,8005086400,2017,0.0,0.0,0.0,345.0
660,8005086400,2018,0.0,0.0,0.0,345.0
661,8005086400,2019,0.0,0.0,0.0,345.0
662,8005086400,2020,0.0,0.0,0.0,345.0
663,8005086400,2021,0.0,0.0,0.0,345.0
664,8005086802,2014,0.0,0.0,0.0,15.0
665,8005086802,2015,0.0,0.0,0.0,15.0
666,8005086802,2016,0.0,0.0,0.0,15.0
667,8005086802,2017,0.0,0.0,0.0,15.0
668,8005086802,2018,0.0,0.0,0.0,15.0
669,8005086802,2019,0.0,0.0,0.0,15.0
670,8005086802,2020,0.0,0.0,0.0,15.0
671,8005086802,2021,0.0,0.0,0.0,15.0
672,8005086900,2014,0.0,0.0,1.0,18.0
673,8005086900,2015,12.0,12.0,1.0,18.0
674,8005086900,2016,24.0,24.0,1.0,18.0
675,8005086900,2017,36.0,36.0,1.0,18.0
676,8005086900,2018,48.0,48.0,1.0,18.0
677,8005086900,2019,60.0,60.0,1.0,18.0
678,8005086900,2020,72.0,72.0,1.0,18.0
679,8005086900,2021,76.0,76.0,1.0,18.0
680,8005087000,2014,0.0,0.0,0.0,55.0
681,8005087000,2015,0.0,0.0,0.0,55.0
682,8005087000,2016,0.0,0.0,0.0,55.0
683,8005087000,2017,0.0,0.0,0.0,55.0
684,8005087000,2018,0.0,0.0,0.0,55.0
685,8005087000,2019,0.0,0.0,0.0,55.0
686,8005087000,2020,0.0,0.0,0.0,55.0
687,8005087000,2021,0.0,0.0,0.0,55.0
688,8005087000,2014,0.0,0.0,0.0,310.0
689,8005087000,2015,0.0,0.0,0.0,310.0
690,8005087000,2016,0.0,0.0,0.0,310.0
691,8005087000,2017,0.0,0.0,0.0,310.0
692,8005087000,2018,0.0,0.0,0.0,310.0
693,8005087000,2019,0.0,0.0,0.0,310.0
694,8005087000,2020,0.0,0.0,0.0,310.0
695,8005087000,2021,0.0,0.0,0.0,310.0
696,8005087200,2014,0.0,0.0,0.0,133.0
697,8005087200,2015,0.0,0.0,0.0,133.0
698,8005087200,2016,0.0,0.0,0.0,133.0
699,8005087200,2017,0.0,0.0,0.0,133.0
700,8005087200,2018,0.0,0.0,0.0,133.0
701,8005087200,2019,0.0,0.0,0.0,133.0
702,8005087200,2020,0.0,0.0,0.0,133.0
703,8005087200,2021,0.0,0.0,0.0,133.0
704,8005087302,2014,0.0,0.0,1.0,19.0
705,8005087302,2015,0.0,12.0,1.0,19.0
706,8005087302,2016,0.0,24.0,1.0,19.0
707,8005087302,2017,0.0,36.0,1.0,19.0
708,8005087302,2018,0.0,48.0,1.0,19.0
709,8005087302,2019,0.0,53.0,1.0,19.0
710,8005087302,2020,0.0,56.0,1.0,19.0
711,8005087302,2021,12.0,67.0,1.0,19.0
712,8007940400,2014,0.0,0.0,0.0,79.0
713,8007940400,2015,0.0,0.0,0.0,79.0
714,8007940400,2016,0.0,0.0,0.0,79.0
715,8007940400,2017,0.0,0.0,0.0,79.0
716,8007940400,2018,0.0,0.0,0.0,79.0
717,8007940400,2019,0.0,0.0,0.0,79.0
718,8007940400,2020,0.0,0.0,0.0,79.0
719,8007940400,2021,8.0,0.0,0.0,79.0
720,8007940400,2014,0.0,0.0,0.0,175.0
721,8007940400,2015,0.0,0.0,0.0,175.0
722,8007940400,2016,0.0,0.0,0.0,175.0
723,8007940400,2017,0.0,0.0,0.0,175.0
724,8007940400,2018,0.0,0.0,0.0,175.0
725,8007940400,2019,0.0,0.0,0.0,175.0
726,8007940400,2020,0.0,0.0,0.0,175.0
727,8007940400,2021,8.0,0.0,0.0,175.0
728,8007940400,2014,0.0,0.0,0.0,356.0
729,8007940400,2015,0.0,0.0,0.0,356.0
730,8007940400,2016,0.0,0.0,0.0,356.0
731,8007940400,2017,0.0,0.0,0.0,356.0
732,8007940400,2018,0.0,0.0,0.0,356.0
733,8007940400,2019,0.0,0.0,0.0,356.0
734,8007940400,2020,0.0,0.0,0.0,356.0
735,8007940400,2021,8.0,0.0,0.0,356.0
736,8007974202,2014,0.0,0.0,1.0,20.0
737,8007974202,2015,12.0,12.0,1.0,20.0
738,8007974202,2016,17.0,17.0,1.0,20.0
739,8007974202,2017,20.0,20.0,1.0,20.0
740,8007974202,2018,32.0,32.0,1.0,20.0
741,8007974202,2019,44.0,44.0,1.0,20.0
742,8007974202,2020,56.0,56.0,1.0,20.0
743,8007974202,2021,66.0,66.0,1.0,20.0
744,8007974300,2014,0.0,0.0,0.0,213.0
745,8007974300,2015,0.0,0.0,0.0,213.0
746,8007974300,2016,0.0,0.0,0.0,213.0
747,8007974300,2017,3.0,0.0,0.0,213.0
748,8007974300,2018,15.0,0.0,0.0,213.0
749,8007974300,2019,27.0,0.0,0.0,213.0
750,8007974300,2020,39.0,0.0,0.0,213.0
751,8007974300,2021,51.0,0.0,0.0,213.0
752,8007974400,2014,0.0,0.0,1.0,21.0
753,8007974400,2015,12.0,12.0,1.0,21.0
754,8007974400,2016,33.0,24.0,1.0,21.0
755,8007974400,2017,69.0,36.0,1.0,21.0
756,8007974400,2018,105.0,48.0,1.0,21.0
757,8007974400,2019,153.0,60.0,1.0,21.0
758,8007974400,2020,190.0,61.0,1.0,21.0
759,8007974400,2021,235.0,0.0,1.0,21.0
760,8009964600,2014,0.0,0.0,1.0,22.0
761,8009964600,2015,0.0,0.0,1.0,22.0
762,8009964600,2016,0.0,0.0,1.0,22.0
763,8009964600,2017,0.0,0.0,1.0,22.0
764,8009964600,2018,0.0,0.0,1.0,22.0
765,8009964600,2019,0.0,0.0,1.0,22.0
766,8009964600,2020,0.0,0.0,1.0,22.0
767,8009964600,2021,8.0,2.0,1.0,22.0
768,8009964700,2014,0.0,0.0,0.0,21.0
769,8009964700,2015,0.0,0.0,0.0,21.0
770,8009964700,2016,0.0,0.0,0.0,21.0
771,8009964700,2017,0.0,0.0,0.0,21.0
772,8009964700,2018,0.0,0.0,0.0,21.0
773,8009964700,2019,0.0,0.0,0.0,21.0
774,8009964700,2020,0.0,0.0,0.0,21.0
775,8009964700,2021,0.0,0.0,0.0,21.0
776,8009964700,2014,0.0,0.0,0.0,247.0
777,8009964700,2015,0.0,0.0,0.0,247.0
778,8009964700,2016,0.0,0.0,0.0,247.0
779,8009964700,2017,0.0,0.0,0.0,247.0
780,8009964700,2018,0.0,0.0,0.0,247.0
781,8009964700,2019,0.0,0.0,0.0,247.0
782,8009964700,2020,0.0,0.0,0.0,247.0
783,8009964700,2021,0.0,0.0,0.0,247.0
784,8011966701,2014,0.0,0.0,1.0,23.0
785,8011966701,2015,0.0,0.0,1.0,23.0
786,8011966701,2016,0.0,0.0,1.0,23.0
787,8011966701,2017,0.0,0.0,1.0,23.0
788,8011966701,2018,0.0,0.0,1.0,23.0
789,8011966701,2019,2.0,0.0,1.0,23.0
790,8011966701,2020,22.0,4.0,1.0,23.0
791,8011966701,2021,47.0,8.0,1.0,23.0
792,8013012106,2014,0.0,0.0,0.0,12.0
793,8013012106,2015,0.0,0.0,0.0,12.0
794,8013012106,2016,0.0,0.0,0.0,12.0
795,8013012106,2017,0.0,0.0,0.0,12.0
796,8013012106,2018,0.0,0.0,0.0,12.0
797,8013012106,2019,0.0,0.0,0.0,12.0
798,8013012106,2020,0.0,0.0,0.0,12.0
799,8013012106,2021,0.0,0.0,0.0,12.0
800,8013012106,2014,0.0,0.0,0.0,23.0
801,8013012106,2015,0.0,0.0,0.0,23.0
802,8013012106,2016,0.0,0.0,0.0,23.0
803,8013012106,2017,0.0,0.0,0.0,23.0
804,8013012106,2018,0.0,0.0,0.0,23.0
805,8013012106,2019,0.0,0.0,0.0,23.0
806,8013012106,2020,0.0,0.0,0.0,23.0
807,8013012106,2021,0.0,0.0,0.0,23.0
808,8013012107,2014,0.0,0.0,1.0,24.0
809,8013012107,2015,0.0,0.0,1.0,24.0
810,8013012107,2016,0.0,0.0,1.0,24.0
811,8013012107,2017,0.0,0.0,1.0,24.0
812,8013012107,2018,0.0,0.0,1.0,24.0
813,8013012107,2019,9.0,0.0,1.0,24.0
814,8013012107,2020,21.0,0.0,1.0,24.0
815,8013012107,2021,28.0,0.0,1.0,24.0
816,8013012201,2014,0.0,0.0,1.0,25.0
817,8013012201,2015,0.0,12.0,1.0,25.0
818,8013012201,2016,0.0,24.0,1.0,25.0
819,8013012201,2017,3.0,36.0,1.0,25.0
820,8013012201,2018,19.0,48.0,1.0,25.0
821,8013012201,2019,43.0,60.0,1.0,25.0
822,8013012201,2020,67.0,72.0,1.0,25.0
823,8013012201,2021,91.0,84.0,1.0,25.0
824,8013012204,2014,18.0,18.0,1.0,26.0
825,8013012204,2015,90.0,70.0,1.0,26.0
826,8013012204,2016,162.0,118.0,1.0,26.0
827,8013012204,2017,231.0,166.0,1.0,26.0
828,8013012204,2018,297.0,212.0,1.0,26.0
829,8013012204,2019,346.0,237.0,1.0,26.0
830,8013012204,2020,397.0,264.0,1.0,26.0
831,8013012204,2021,460.0,303.0,1.0,26.0
832,8013012206,2014,17.0,17.0,1.0,27.0
833,8013012206,2015,53.0,53.0,1.0,27.0
834,8013012206,2016,89.0,89.0,1.0,27.0
835,8013012206,2017,125.0,125.0,1.0,27.0
836,8013012206,2018,154.0,154.0,1.0,27.0
837,8013012206,2019,178.0,178.0,1.0,27.0
838,8013012206,2020,205.0,202.0,1.0,27.0
839,8013012206,2021,239.0,226.0,1.0,27.0
840,8013012207,2014,0.0,0.0,1.0,28.0
841,8013012207,2015,12.0,12.0,1.0,28.0
842,8013012207,2016,24.0,24.0,1.0,28.0
843,8013012207,2017,36.0,36.0,1.0,28.0
844,8013012207,2018,48.0,48.0,1.0,28.0
845,8013012207,2019,60.0,60.0,1.0,28.0
846,8013012207,2020,72.0,72.0,1.0,28.0
847,8013012207,2021,74.0,74.0,1.0,28.0
848,8013012208,2014,14.0,14.0,1.0,29.0
849,8013012208,2015,67.0,67.0,1.0,29.0
850,8013012208,2016,133.0,133.0,1.0,29.0
851,8013012208,2017,214.0,211.0,1.0,29.0
852,8013012208,2018,273.0,258.0,1.0,29.0
853,8013012208,2019,328.0,296.0,1.0,29.0
854,8013012208,2020,391.0,335.0,1.0,29.0
855,8013012208,2021,438.0,359.0,1.0,29.0
856,8013012501,2014,10.0,10.0,1.0,30.0
857,8013012501,2015,22.0,22.0,1.0,30.0
858,8013012501,2016,34.0,34.0,1.0,30.0
859,8013012501,2017,46.0,46.0,1.0,30.0
860,8013012501,2018,58.0,58.0,1.0,30.0
861,8013012501,2019,70.0,70.0,1.0,30.0
862,8013012501,2020,82.0,82.0,1.0,30.0
863,8013012501,2021,95.0,94.0,1.0,30.0
864,8013012508,2014,0.0,0.0,0.0,296.0
865,8013012508,2015,0.0,0.0,0.0,296.0
866,8013012508,2016,0.0,0.0,0.0,296.0
867,8013012508,2017,0.0,0.0,0.0,296.0
868,8013012508,2018,0.0,0.0,0.0,296.0
869,8013012508,2019,0.0,0.0,0.0,296.0
870,8013012508,2020,0.0,0.0,0.0,296.0
871,8013012508,2021,0.0,0.0,0.0,296.0
872,8013012603,2014,0.0,10.0,1.0,31.0
873,8013012603,2015,12.0,34.0,1.0,31.0
874,8013012603,2016,27.0,58.0,1.0,31.0
875,8013012603,2017,51.0,82.0,1.0,31.0
876,8013012603,2018,66.0,106.0,1.0,31.0
877,8013012603,2019,86.0,130.0,1.0,31.0
878,8013012603,2020,105.0,144.0,1.0,31.0
879,8013012603,2021,118.0,148.0,1.0,31.0
880,8013012605,2014,0.0,0.0,0.0,301.0
881,8013012605,2015,0.0,0.0,0.0,301.0
882,8013012605,2016,0.0,0.0,0.0,301.0
883,8013012605,2017,0.0,0.0,0.0,301.0
884,8013012605,2018,0.0,0.0,0.0,301.0
885,8013012605,2019,0.0,0.0,0.0,301.0
886,8013012605,2020,0.0,0.0,0.0,301.0
887,8013012605,2021,0.0,0.0,0.0,301.0
888,8013012608,2014,0.0,0.0,0.0,218.0
889,8013012608,2015,0.0,0.0,0.0,218.0
890,8013012608,2016,0.0,0.0,0.0,218.0
891,8013012608,2017,0.0,0.0,0.0,218.0
892,8013012608,2018,0.0,0.0,0.0,218.0
893,8013012608,2019,0.0,0.0,0.0,218.0
894,8013012608,2020,0.0,0.0,0.0,218.0
895,8013012608,2021,0.0,0.0,0.0,218.0
896,8013012608,2014,0.0,0.0,0.0,252.0
897,8013012608,2015,0.0,0.0,0.0,252.0
898,8013012608,2016,0.0,0.0,0.0,252.0
899,8013012608,2017,0.0,0.0,0.0,252.0
900,8013012608,2018,0.0,0.0,0.0,252.0
901,8013012608,2019,0.0,0.0,0.0,252.0
902,8013012608,2020,0.0,0.0,0.0,252.0
903,8013012608,2021,0.0,0.0,0.0,252.0
904,8013012609,2014,0.0,0.0,0.0,223.0
905,8013012609,2015,0.0,0.0,0.0,223.0
906,8013012609,2016,0.0,0.0,0.0,223.0
907,8013012609,2017,0.0,0.0,0.0,223.0
908,8013012609,2018,0.0,0.0,0.0,223.0
909,8013012609,2019,0.0,0.0,0.0,223.0
910,8013012609,2020,0.0,0.0,0.0,223.0
911,8013012609,2021,0.0,0.0,0.0,223.0
912,8013012609,2014,0.0,0.0,0.0,340.0
913,8013012609,2015,0.0,0.0,0.0,340.0
914,8013012609,2016,0.0,0.0,0.0,340.0
915,8013012609,2017,0.0,0.0,0.0,340.0
916,8013012609,2018,0.0,0.0,0.0,340.0
917,8013012609,2019,0.0,0.0,0.0,340.0
918,8013012609,2020,0.0,0.0,0.0,340.0
919,8013012609,2021,0.0,0.0,0.0,340.0
920,8013012610,2014,0.0,0.0,0.0,69.0
921,8013012610,2015,0.0,0.0,0.0,69.0
922,8013012610,2016,0.0,0.0,0.0,69.0
923,8013012610,2017,0.0,0.0,0.0,69.0
924,8013012610,2018,0.0,0.0,0.0,69.0
925,8013012610,2019,0.0,0.0,0.0,69.0
926,8013012610,2020,0.0,0.0,0.0,69.0
927,8013012610,2021,0.0,0.0,0.0,69.0
928,8013012701,2014,9.0,9.0,1.0,32.0
929,8013012701,2015,21.0,21.0,1.0,32.0
930,8013012701,2016,33.0,33.0,1.0,32.0
931,8013012701,2017,45.0,45.0,1.0,32.0
932,8013012701,2018,57.0,57.0,1.0,32.0
933,8013012701,2019,69.0,69.0,1.0,32.0
934,8013012701,2020,81.0,81.0,1.0,32.0
935,8013012701,2021,93.0,93.0,1.0,32.0
936,8013012705,2014,0.0,0.0,1.0,33.0
937,8013012705,2015,0.0,0.0,1.0,33.0
938,8013012705,2016,12.0,12.0,1.0,33.0
939,8013012705,2017,24.0,24.0,1.0,33.0
940,8013012705,2018,36.0,36.0,1.0,33.0
941,8013012705,2019,48.0,48.0,1.0,33.0
942,8013012705,2020,60.0,60.0,1.0,33.0
943,8013012705,2021,72.0,72.0,1.0,33.0
944,8013012707,2014,0.0,0.0,1.0,34.0
945,8013012707,2015,12.0,12.0,1.0,34.0
946,8013012707,2016,27.0,24.0,1.0,34.0
947,8013012707,2017,42.0,36.0,1.0,34.0
948,8013012707,2018,54.0,48.0,1.0,34.0
949,8013012707,2019,66.0,60.0,1.0,34.0
950,8013012707,2020,0.0,0.0,1.0,34.0
951,8013012707,2021,77.0,71.0,1.0,34.0
952,8013012708,2014,0.0,0.0,0.0,195.0
953,8013012708,2015,0.0,0.0,0.0,195.0
954,8013012708,2016,0.0,0.0,0.0,195.0
955,8013012708,2017,0.0,0.0,0.0,195.0
956,8013012708,2018,0.0,0.0,0.0,195.0
957,8013012708,2019,0.0,0.0,0.0,195.0
958,8013012708,2020,0.0,0.0,0.0,195.0
959,8013012708,2021,0.0,0.0,0.0,195.0
960,8013012709,2014,0.0,0.0,0.0,82.0
961,8013012709,2015,0.0,0.0,0.0,82.0
962,8013012709,2016,0.0,0.0,0.0,82.0
963,8013012709,2017,0.0,0.0,0.0,82.0
964,8013012709,2018,0.0,0.0,0.0,82.0
965,8013012709,2019,0.0,0.0,0.0,82.0
966,8013012709,2020,0.0,0.0,0.0,82.0
967,8013012709,2021,0.0,0.0,0.0,82.0
968,8013012709,2014,0.0,0.0,0.0,150.0
969,8013012709,2015,0.0,0.0,0.0,150.0
970,8013012709,2016,0.0,0.0,0.0,150.0
971,8013012709,2017,0.0,0.0,0.0,150.0
972,8013012709,2018,0.0,0.0,0.0,150.0
973,8013012709,2019,0.0,0.0,0.0,150.0
974,8013012709,2020,0.0,0.0,0.0,150.0
975,8013012709,2021,0.0,0.0,0.0,150.0
976,8013012709,2014,0.0,0.0,0.0,216.0
977,8013012709,2015,0.0,0.0,0.0,216.0
978,8013012709,2016,0.0,0.0,0.0,216.0
979,8013012709,2017,0.0,0.0,0.0,216.0
980,8013012709,2018,0.0,0.0,0.0,216.0
981,8013012709,2019,0.0,0.0,0.0,216.0
982,8013012709,2020,0.0,0.0,0.0,216.0
983,8013012709,2021,0.0,0.0,0.0,216.0
984,8013012710,2014,0.0,0.0,1.0,35.0
985,8013012710,2015,13.0,13.0,1.0,35.0
986,8013012710,2016,64.0,40.0,1.0,35.0
987,8013012710,2017,124.0,76.0,1.0,35.0
988,8013012710,2018,184.0,112.0,1.0,35.0
989,8013012710,2019,248.0,148.0,1.0,35.0
990,8013012710,2020,318.0,184.0,1.0,35.0
991,8013012710,2021,368.0,220.0,1.0,35.0
992,8013013004,2014,0.0,0.0,0.0,60.0
993,8013013004,2015,0.0,0.0,0.0,60.0
994,8013013004,2016,0.0,0.0,0.0,60.0
995,8013013004,2017,0.0,0.0,0.0,60.0
996,8013013004,2018,0.0,0.0,0.0,60.0
997,8013013004,2019,0.0,0.0,0.0,60.0
998,8013013004,2020,0.0,0.0,0.0,60.0
999,8013013004,2021,0.0,0.0,0.0,60.0
1000,8013013201,2014,4.0,4.0,1.0,36.0
1001,8013013201,2015,16.0,16.0,1.0,36.0
1002,8013013201,2016,43.0,40.0,1.0,36.0
1003,8013013201,2017,79.0,64.0,1.0,36.0
1004,8013013201,2018,129.0,78.0,1.0,36.0
1005,8013013201,2019,165.0,90.0,1.0,36.0
1006,8013013201,2020,178.0,102.0,1.0,36.0
1007,8013013201,2021,190.0,114.0,1.0,36.0
1008,8013013210,2014,0.0,0.0,1.0,37.0
1009,8013013210,2015,12.0,12.0,1.0,37.0
1010,8013013210,2016,24.0,24.0,1.0,37.0
1011,8013013210,2017,29.0,29.0,1.0,37.0
1012,8013013210,2018,37.0,37.0,1.0,37.0
1013,8013013210,2019,49.0,49.0,1.0,37.0
1014,8013013210,2020,61.0,61.0,1.0,37.0
1015,8013013210,2021,73.0,73.0,1.0,37.0
1016,8013013302,2014,0.0,0.0,1.0,38.0
1017,8013013302,2015,12.0,12.0,1.0,38.0
1018,8013013302,2016,24.0,24.0,1.0,38.0
1019,8013013302,2017,36.0,36.0,1.0,38.0
1020,8013013302,2018,64.0,48.0,1.0,38.0
1021,8013013302,2019,76.0,60.0,1.0,38.0
1022,8013013302,2020,88.0,72.0,1.0,38.0
1023,8013013302,2021,100.0,84.0,1.0,38.0
1024,8013013308,2014,0.0,0.0,0.0,258.0
1025,8013013308,2015,0.0,0.0,0.0,258.0
1026,8013013308,2016,0.0,0.0,0.0,258.0
1027,8013013308,2017,0.0,0.0,0.0,258.0
1028,8013013308,2018,0.0,0.0,0.0,258.0
1029,8013013308,2019,0.0,0.0,0.0,258.0
1030,8013013308,2020,0.0,0.0,0.0,258.0
1031,8013013308,2021,0.0,0.0,0.0,258.0
1032,8013013601,2014,0.0,0.0,1.0,39.0
1033,8013013601,2015,24.0,24.0,1.0,39.0
1034,8013013601,2016,48.0,51.0,1.0,39.0
1035,8013013601,2017,72.0,78.0,1.0,39.0
1036,8013013601,2018,104.0,110.0,1.0,39.0
1037,8013013601,2019,142.0,137.0,1.0,39.0
1038,8013013601,2020,166.0,161.0,1.0,39.0
1039,8013013601,2021,210.0,185.0,1.0,39.0
1040,8013013703,2014,0.0,0.0,0.0,132.0
1041,8013013703,2015,0.0,0.0,0.0,132.0
1042,8013013703,2016,0.0,0.0,0.0,132.0
1043,8013013703,2017,0.0,0.0,0.0,132.0
1044,8013013703,2018,0.0,0.0,0.0,132.0
1045,8013013703,2019,0.0,0.0,0.0,132.0
1046,8013013703,2020,0.0,0.0,0.0,132.0
1047,8013013703,2021,0.0,0.0,0.0,132.0
1048,8013013703,2014,0.0,0.0,0.0,148.0
1049,8013013703,2015,0.0,0.0,0.0,148.0
1050,8013013703,2016,0.0,0.0,0.0,148.0
1051,8013013703,2017,0.0,0.0,0.0,148.0
1052,8013013703,2018,0.0,0.0,0.0,148.0
1053,8013013703,2019,0.0,0.0,0.0,148.0
1054,8013013703,2020,0.0,0.0,0.0,148.0
1055,8013013703,2021,0.0,0.0,0.0,148.0
1056,8013013703,2014,0.0,0.0,0.0,181.0
1057,8013013703,2015,0.0,0.0,0.0,181.0
1058,8013013703,2016,0.0,0.0,0.0,181.0
1059,8013013703,2017,0.0,0.0,0.0,181.0
1060,8013013703,2018,0.0,0.0,0.0,181.0
1061,8013013703,2019,0.0,0.0,0.0,181.0
1062,8013013703,2020,0.0,0.0,0.0,181.0
1063,8013013703,2021,0.0,0.0,0.0,181.0
1064,8013013703,2014,0.0,0.0,0.0,248.0
1065,8013013703,2015,0.0,0.0,0.0,248.0
1066,8013013703,2016,0.0,0.0,0.0,248.0
1067,8013013703,2017,0.0,0.0,0.0,248.0
1068,8013013703,2018,0.0,0.0,0.0,248.0
